year,stateabbr_c,statedesc_c,locationname_c,locationid_c,totalpopulation_c,geolocation_c,sca_release_id_c,msa_c,msa_code,state_c,short_name_c,source_dataset_c,year_coverage_c,latitude_n,longitude_n,name_n,cldd_n,dt00_n,dt32_n,dx32_n,dx70_n,dx90_n,emnt_n,emxt_n,htdd_n,prcp_n,tavg_n,tmax_n,tmin_n,tsun_n,msa_n,msa_u,total_population_u,median_age_u,pct_male_u,pct_female_u,cbsa_code_u,median_household_income_u,pct_bachelors_plus_u,pct_graduate_degree_u,pct_less_than_hs_u,pct_white_u,pct_black_u,pct_hispanic_u,pct_asian_u,CASTHMA,CHD,COPD,LPA,MHLTH,OBESITY,PHLTH,STROKE
2023,IA,Iowa,Iowa City,1938595,"74,828",(-91.5308588 41.6556613),2023_PLACES_2025_release,"Iowa City, IA Metro Area",262.0,IA,Iowa City,places,10,41.6394,-91.54455,"IOWA CITY MUNICIPAL AIRPORT, IA US",618.8,2.0,128.0,24.0,171.0,31.0,-19.9,37.8,3298.9,610.7,11.64,17.65,5.63,,"Iowa City, IA Metro Area","Iowa City, IA Metro Area",177420.0,31.9,49.7,50.3,26980.0,74142.0,9.0,28.5,1.9,77.3,6.6,6.8,5.1,9.9,5.4,5.9,20.9,16.4,34.1,11.3,2.9
2023,IA,Iowa,Waterloo,1982425,"67,314",(-92.3519473 42.4923267),2023_PLACES_2025_release,"Waterloo-Cedar Falls, IA Metro Area",468.0,IA,Waterloo,places,10,42.55437,-92.40131,"WATERLOO MUNICIPAL AIRPORT, IA US",603.7,6.0,148.0,32.0,170.0,36.0,-29.3,40.6,3647.1,575.4,10.86,17.23,4.49,,"Waterloo-Cedar Falls, IA Metro Area","Waterloo-Cedar Falls, IA Metro Area",168163.0,36.6,49.3,50.7,47940.0,68916.0,12.2,20.0,2.2,82.1,7.6,4.3,2.1,10.9,6.1,7.3,27.0,18.1,44.2,13.2,3.4
2023,IL,Illinois,Bloomington,1706613,"78,680",(-88.9699117 40.4757767),2023_PLACES_2025_release,"Bloomington, IL Metro Area",139.0,IL,"Bloomington, IL",places,10,40.48333,-88.95,"BLOOMINGTON NORMAL AIRPORT, IL US",510.0,0.0,104.0,11.0,173.0,15.0,-16.6,35.0,2971.6,,12.1,17.66,6.53,,"Bloomington, IL Metro Area","Bloomington, IL Metro Area",170882.0,34.2,48.9,51.1,14010.0,78329.0,8.1,31.2,1.3,77.0,8.3,6.3,4.9,10.2,4.9,5.5,20.1,16.4,35.6,11.2,2.7
2023,IL,Illinois,Champaign,1712385,"88,302",(-88.274619 40.1140991),2023_PLACES_2025_release,"Champaign-Urbana, IL Metro Area",160.0,IL,Champaign,places,10,40.0324,-88.27547,"CHAMPAIGN URBANA WILLARD AIRPORT, IL US",574.5,0.0,101.0,10.0,180.0,20.0,-15.5,35.6,2792.6,752.6,12.81,18.87,6.74,,"Champaign-Urbana, IL Metro Area","Champaign-Urbana, IL Metro Area",236196.0,32.3,49.8,50.2,16580.0,64558.0,9.0,20.4,1.7,67.4,11.6,7.4,9.4,10.2,5.1,5.8,22.3,16.7,34.1,11.9,3.0
2023,IL,Illinois,Decatur,1718823,"70,522",(-88.9337462 39.8559828),2023_PLACES_2025_release,"Decatur, IL Metro Area",190.0,IL,"Decatur, IL",places,10,39.83079,-88.87192,"DECATUR AIRPORT, IL US",611.1,0.0,100.0,9.0,181.0,26.0,-13.8,37.2,2728.1,741.1,13.08,19.05,7.12,,"Decatur, IL Metro Area","Decatur, IL Metro Area",102591.0,40.9,48.0,52.0,19500.0,62449.0,8.8,16.0,1.8,73.9,17.0,2.7,1.4,11.6,6.1,8.0,27.7,20.1,45.1,14.6,3.7
2023,IL,Illinois,Peoria,1759000,"113,150",(-89.6171976 40.7516409),2023_PLACES_2025_release,"Peoria, IL Metro Area",368.0,IL,Peoria,places,10,40.66747,-89.68418,"GENERAL WAYNE A. DOWNING INTERNATIONAL AIRPORT, IL US",685.5,0.0,91.0,11.0,178.0,33.0,-16.6,37.2,2837.5,894.6,13.05,18.54,7.55,,"Peoria, IL Metro Area","Peoria, IL Metro Area",365773.0,40.0,49.3,50.7,37900.0,70872.0,10.8,20.3,2.0,80.2,9.2,4.1,2.6,11.0,5.9,7.3,25.1,18.3,36.7,13.3,3.6
2023,IL,Illinois,Rockford,1765000,"148,655",(-89.0634783 42.2592998),2023_PLACES_2025_release,"Rockford, IL Metro Area",394.0,IL,Rockford,places,10,42.19325,-89.093348,"ROCKFORD GREATER ROCKFORD AIRPORT, IL US",430.9,3.0,125.0,24.0,157.0,13.0,-23.8,36.1,3392.1,824.8,10.72,16.32,5.12,,"Rockford, IL Metro Area","Rockford, IL Metro Area",336605.0,39.6,49.2,50.8,40420.0,66571.0,9.5,15.4,4.0,65.4,11.2,16.6,2.5,11.2,6.4,8.3,30.5,19.9,45.2,15.7,3.9
2023,IL,Illinois,Springfield,1772000,"114,394",(-89.644572 39.7910628),2023_PLACES_2025_release,"Springfield, IL Metro Area",433.0,IL,"Springfield, IL",places,10,39.84529,-89.68401,"SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US",620.2,0.0,94.0,8.0,182.0,30.0,-14.9,37.2,2747.5,865.2,13.12,19.09,7.14,,"Springfield, IL Metro Area","Springfield, IL Metro Area",207386.0,40.9,48.3,51.7,44100.0,74580.0,9.2,20.7,1.7,79.1,11.8,2.7,2.0,11.1,5.5,6.9,23.4,18.5,41.4,13.0,3.2
2023,IN,Indiana,Bloomington,1805860,"79,168",(-86.5242642 39.1637003),2023_PLACES_2025_release,"Bloomington, IN Metro Area",140.0,IN,"Bloomington, IN",places,10,39.14317,-86.61676,"BLOOMINGTON MONROE CO AIRPORT, IN US",559.1,0.0,87.0,4.0,183.0,15.0,-11.0,35.0,,932.4,13.43,19.54,7.33,,"Bloomington, IN Metro Area","Bloomington, IN Metro Area",161256.0,33.2,50.0,50.0,14020.0,62949.0,7.3,21.8,1.6,83.4,3.1,4.2,5.8,11.2,6.0,7.3,23.4,18.6,36.9,13.1,3.1
2023,IN,Indiana,Evansville,1822000,"117,298",(-87.5347053 37.9877366),2023_PLACES_2025_release,"Evansville, IN Metro Area",210.0,IN,Evansville,places,10,38.05015,-87.51465,"EVANSVILLE REGIONAL AIRPORT, IN US",836.0,0.0,66.0,2.0,198.0,32.0,-8.2,37.8,2185.0,1057.7,15.14,21.12,9.15,,"Evansville, IN Metro Area","Evansville, IN Metro Area",269721.0,39.9,49.0,51.0,21780.0,67671.0,11.4,18.7,1.9,84.2,7.0,3.1,1.3,12.1,6.6,8.9,28.5,20.4,40.6,15.0,3.6
2023,IN,Indiana,Fort Wayne,1825000,"263,886",(-85.1438998 41.0891325),2023_PLACES_2025_release,"Fort Wayne, IN Metro Area",223.0,IN,Fort Wayne,places,10,40.97248,-85.20636,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",408.6,0.0,106.0,9.0,157.0,12.0,-15.5,33.3,3019.7,873.2,11.65,17.22,6.07,,"Fort Wayne, IN Metro Area","Fort Wayne, IN Metro Area",451440.0,36.8,49.3,50.7,23060.0,69378.0,10.6,20.0,4.2,73.7,9.3,8.0,4.3,11.6,6.0,7.7,24.9,18.8,41.2,13.3,3.4
2023,IN,Indiana,Lafayette,1840788,"70,783",(-86.8628062 40.3994104),2023_PLACES_2025_release,"Lafayette-West Lafayette, IN Metro Area",289.0,IN,"Lafayette, IN",places,10,40.475,-86.9919,"WEST LAFAYETTE 6 NW, IN US",,0.0,100.0,14.0,172.0,33.0,-15.0,37.8,2978.8,,12.53,18.48,6.58,,"Lafayette-West Lafayette, IN Metro Area","Lafayette-West Lafayette, IN Metro Area",225019.0,30.8,51.1,48.9,29200.0,59895.0,8.5,20.3,3.1,75.8,5.0,9.1,6.5,11.3,6.3,8.0,24.7,18.6,32.6,14.0,3.3
2023,IN,Indiana,Muncie,1851876,"65,194",(-85.3950595 40.1988257),2023_PLACES_2025_release,"Muncie, IN Metro Area",341.0,IN,Muncie,places,10,40.23451,-85.39356,"MUNCIE DELAWARE CO AIRPORT, IN US",535.6,0.0,76.0,6.0,177.0,14.0,-12.1,34.4,2634.2,843.0,13.08,18.67,7.49,,"Muncie, IN Metro Area","Muncie, IN Metro Area",112109.0,35.7,48.3,51.7,34620.0,56932.0,10.2,15.0,2.0,85.0,5.3,3.2,1.5,12.7,7.2,10.5,29.8,22.1,41.8,16.7,4.0
2023,KS,Kansas,Lawrence,2038900,"94,934",(-95.26293 38.9600294),2023_PLACES_2025_release,"Lawrence, KS Metro Area",298.0,KS,Lawrence,places,10,39.00779,-95.2115,"LAWRENCE ASOS, KS US",,,,7.0,196.0,71.0,,44.4,,758.6,,21.44,,,"Lawrence, KS Metro Area","Lawrence, KS Metro Area",119547.0,31.3,49.8,50.2,29940.0,68756.0,5.9,29.0,1.6,76.5,4.0,7.1,4.5,10.3,5.2,5.8,20.5,16.8,33.6,11.7,2.8
2023,KS,Kansas,Topeka,2071000,"126,587",(-95.6948251 39.03468),2023_PLACES_2025_release,"Topeka, KS Metro Area",447.0,KS,Topeka,places,10,39.07246,-95.62602,"TOPEKA ASOS, KS US",1024.6,0.0,107.0,7.0,201.0,73.0,-13.2,43.9,2527.8,695.1,14.67,21.57,7.77,,"Topeka, KS Metro Area","Topeka, KS Metro Area",232724.0,40.2,49.2,50.8,45820.0,68160.0,8.5,18.9,2.2,75.9,5.8,11.3,1.1,11.1,5.9,7.0,27.3,17.7,40.2,13.2,3.2
2023,KS,Kansas,Wichita,2079000,"397,532",(-97.3458362 37.6906377),2023_PLACES_2025_release,"Wichita, KS Metro Area",474.0,KS,Wichita,places,10,37.64753,-97.42999,"WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US",1087.9,0.0,97.0,7.0,196.0,70.0,-13.8,43.9,2381.3,782.1,15.13,21.79,8.47,,"Wichita, KS Metro Area","Wichita, KS Metro Area",648935.0,36.6,49.8,50.2,48620.0,68930.0,9.0,20.2,3.9,69.2,6.6,14.5,3.6,10.3,6.0,6.9,27.7,18.0,39.9,13.1,3.3
2023,LA,Louisiana,Baton Rouge,2205000,"227,470",(-91.1308944 30.442174),2023_PLACES_2025_release,"Baton Rouge, LA Metro Area",127.0,LA,Baton Rouge,places,10,30.53782,-91.14681,"BATON ROUGE METRO AIRPORT, LA US",2112.1,0.0,7.0,0.0,301.0,140.0,-1.6,41.1,624.6,1306.8,22.52,28.54,16.5,,"Baton Rouge, LA Metro Area","Baton Rouge, LA Metro Area",871379.0,36.0,49.0,51.0,12940.0,68910.0,7.0,18.8,4.0,53.8,34.2,6.2,2.0,10.9,6.7,8.0,29.4,20.4,39.7,15.0,4.5
2023,LA,Louisiana,Lafayette,2240735,"121,374",(-92.028058 30.2056),2023_PLACES_2025_release,"Lafayette, LA Metro Area",288.0,LA,"Lafayette, LA",places,10,30.19859,-91.98957,"LAFAYETTE REGIONAL AIRPORT, LA US",2121.3,0.0,2.0,0.0,301.0,134.0,-0.5,43.3,582.4,1181.3,22.66,28.13,17.19,,"Lafayette, LA Metro Area","Lafayette, LA Metro Area",410883.0,37.2,48.8,51.2,29180.0,60910.0,7.3,19.0,4.6,66.6,22.7,5.3,1.5,9.9,6.1,7.2,25.2,18.9,35.2,13.5,3.7
2023,LA,Louisiana,Lake Charles,2241155,"84,872",(-93.2108429 30.2006019),2023_PLACES_2025_release,"Lake Charles, LA Metro Area",290.0,LA,Lake Charles,places,10,30.12551,-93.22771,"LAKE CHARLES REGIONAL AIRPORT, LA US",1861.4,0.0,4.0,0.0,288.0,113.0,-0.5,42.8,696.6,1118.1,21.69,27.04,16.34,,"Lake Charles, LA Metro Area","Lake Charles, LA Metro Area",245973.0,37.3,49.1,50.9,29340.0,67010.0,9.2,15.2,3.4,67.2,22.0,4.7,1.3,10.8,6.5,7.8,35.6,20.2,46.2,14.9,4.3
2023,LA,Louisiana,New Orleans,2255000,"383,997",(-89.9345018 30.0534195),2023_PLACES_2025_release,"New Orleans-Metairie, LA Metro Area",348.0,LA,New Orleans,places,10,29.99755,-90.27772,"NEW ORLEANS AIRPORT, LA US",2130.9,0.0,0.0,0.0,290.0,121.0,2.2,40.6,469.6,1013.4,22.94,27.47,18.42,,"New Orleans-Metairie, LA Metro Area","New Orleans-Metairie, LA Metro Area",988763.0,38.9,48.2,51.8,35380.0,62271.0,6.7,19.6,4.8,42.0,38.0,12.6,3.1,10.7,6.2,6.9,26.5,19.4,34.2,13.6,4.2
2023,LA,Louisiana,Shreveport,2270000,"187,593",(-93.792193 32.466879),2023_PLACES_2025_release,"Shreveport-Bossier City, LA Metro Area",425.0,LA,Shreveport,places,10,32.4473,-93.8244,"SHREVEPORT AIRPORT, LA US",1813.6,0.0,12.0,0.0,279.0,130.0,-2.1,43.3,896.2,1331.2,21.0,27.22,14.78,,"Shreveport-Bossier City, LA Metro Area","Shreveport-Bossier City, LA Metro Area",389004.0,38.2,48.2,51.8,43340.0,54635.0,8.0,15.1,3.2,50.4,39.6,5.1,1.3,11.2,6.9,8.5,33.3,21.1,43.4,15.9,4.6
2023,MA,Massachusetts,Springfield,2567000,"155,929",(-72.5399783 42.115454),2023_PLACES_2025_release,"Springfield, MA Metro Area",434.0,MA,"Springfield, MA",places,10,42.16005,-72.71246,"WESTFIELD BARNES REGIONAL AIRPORT, MA US",381.4,2.0,141.0,3.0,145.0,12.0,-23.2,34.4,3156.2,1408.8,10.9,16.8,5.0,,"Springfield, MA Metro Area","Springfield, MA Metro Area",462853.0,39.8,48.6,51.4,44140.0,70535.0,9.5,17.0,5.3,60.2,7.6,26.6,2.5,13.3,6.7,7.8,37.8,21.2,40.2,18.2,4.0
2023,MA,Massachusetts,Worcester,2582000,"206,518",(-71.8077831 42.2694781),2023_PLACES_2025_release,"Worcester, MA Metro Area",481.0,MA,Worcester,places,10,42.2706,-71.8731,"WORCESTER REGIONAL AIRPORT, MA US",350.9,2.0,104.0,10.0,130.0,2.0,-24.9,32.2,3058.0,1621.5,10.9,15.22,6.58,,"Worcester, MA Metro Area","Worcester, MA Metro Area",861664.0,40.3,49.6,50.4,49340.0,93561.0,8.9,22.5,3.5,71.8,4.6,13.3,5.2,12.8,5.9,6.8,29.6,19.6,36.5,15.1,3.3
2023,MD,Maryland,Baltimore,2404000,"585,708",(-76.6104761 39.3000324),2023_PLACES_2025_release,"Baltimore-Columbia-Towson, MD Metro Area",124.0,MD,Baltimore,places,10,39.17329,-76.68408,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",794.2,0.0,55.0,1.0,189.0,35.0,-9.9,37.8,2055.9,1077.1,15.18,20.99,9.37,,"Baltimore-Columbia-Towson, MD Metro Area","Baltimore-Columbia-Towson, MD Metro Area",2839409.0,38.9,48.3,51.7,12580.0,97300.0,7.0,23.4,2.9,53.0,28.6,7.8,5.8,12.7,6.1,7.3,27.7,18.6,38.6,13.9,4.4
2023,ME,Maine,Portland,2360545,"68,408",(-70.1853051 43.6331574),2023_PLACES_2025_release,"Portland-South Portland, ME Metro Area",375.0,ME,"Portland, ME",places,10,43.64244,-70.30443,"PORTLAND JETPORT, ME US",224.1,2.0,136.0,21.0,110.0,0.0,-25.5,31.7,3517.1,1440.6,9.34,13.96,4.73,,"Portland-South Portland, ME Metro Area","Portland-South Portland, ME Metro Area",557764.0,43.7,48.9,51.1,38860.0,88602.0,9.9,27.1,1.4,88.6,2.2,2.4,1.6,12.2,5.0,5.4,16.9,17.9,27.9,11.5,2.6
2023,MI,Michigan,Ann Arbor,2603000,"123,851",(-83.7308596 42.2761471),2023_PLACES_2025_release,"Ann Arbor, MI Metro Area",113.0,MI,Ann Arbor,places,10,42.29806,-83.66388,"ANN ARBOR U OF MICH, MI US",259.7,3.0,123.0,13.0,157.0,3.0,-20.0,32.8,3271.4,1020.3,10.33,16.26,4.41,,"Ann Arbor, MI Metro Area","Ann Arbor, MI Metro Area",368394.0,34.8,49.9,50.1,11460.0,87156.0,6.7,27.1,1.5,67.9,11.4,5.6,8.8,10.4,4.6,4.9,16.0,15.4,27.8,10.5,2.4
2023,MI,Michigan,Detroit,2622000,"639,111",(-83.1022365 42.3830375),2023_PLACES_2025_release,"Detroit-Warren-Dearborn, MI Metro Area",194.0,MI,Detroit,places,10,42.40725,-83.00899,"DETROIT CITY AIRPORT, MI US",537.5,0.0,77.0,6.0,153.0,10.0,-14.3,33.3,2812.7,742.4,12.4,16.87,7.94,,"Detroit-Warren-Dearborn, MI Metro Area","Detroit-Warren-Dearborn, MI Metro Area",4367620.0,40.2,49.0,51.0,19820.0,75123.0,9.2,20.4,2.9,64.1,21.4,5.1,4.8,14.0,7.6,10.4,38.2,22.8,45.7,17.7,5.8
2023,MI,Michigan,Flint,2629000,"81,252",(-83.6919715 43.0244204),2023_PLACES_2025_release,"Flint, MI Metro Area",217.0,MI,Flint,places,10,42.96684,-83.74996,"FLINT FCWOS, MI US",285.6,3.0,122.0,19.0,145.0,2.0,-23.2,32.8,3364.0,881.2,10.19,15.52,4.87,,"Flint, MI Metro Area","Flint, MI Metro Area",404087.0,40.6,48.5,51.5,22420.0,60673.0,11.1,14.9,2.2,70.6,19.2,4.1,0.9,14.4,8.4,12.1,39.0,24.0,50.2,19.6,5.8
2023,MI,Michigan,Grand Rapids,2634000,"198,917",(-85.6555701 42.961156),2023_PLACES_2025_release,"Grand Rapids-Wyoming-Kentwood, MI Metro Area",234.0,MI,Grand Rapids,places,10,42.8821,-85.52297,"GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US",355.1,0.0,112.0,21.0,140.0,14.0,-16.6,32.8,3329.4,934.2,10.55,15.4,5.7,,"Grand Rapids-Wyoming-Kentwood, MI Metro Area","Grand Rapids-Wyoming-Kentwood, MI Metro Area",1154320.0,36.6,50.2,49.8,24340.0,80296.0,9.5,23.0,3.0,77.0,6.0,9.9,2.5,11.6,5.7,6.8,24.9,18.2,37.9,13.7,3.3
2023,MI,Michigan,Kalamazoo,2642160,"73,598",(-85.5885011 42.2751635),2023_PLACES_2025_release,"Kalamazoo-Portage, MI Metro Area",276.0,MI,Kalamazoo,places,10,42.22826,-85.546,"KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US",435.3,0.0,102.0,12.0,152.0,17.0,-13.8,33.9,3056.6,1002.1,11.5,16.72,6.29,,"Kalamazoo-Portage, MI Metro Area","Kalamazoo-Portage, MI Metro Area",261437.0,34.9,49.1,50.9,28020.0,70525.0,9.2,24.5,1.8,75.2,10.6,5.8,2.7,12.6,6.6,8.9,29.9,21.2,44.5,15.6,3.9
2023,MI,Michigan,Lansing,2646000,"112,644",(-84.5608887 42.7143412),2023_PLACES_2025_release,"Lansing-East Lansing, MI Metro Area",294.0,MI,Lansing,places,10,42.77609,-84.59972,"LANSING CAPITAL CITY AIRPORT, MI US",375.0,0.0,115.0,15.0,143.0,12.0,-17.7,33.3,3222.7,934.9,10.7,15.75,5.65,,"Lansing-East Lansing, MI Metro Area","Lansing-East Lansing, MI Metro Area",470434.0,36.5,49.2,50.8,29620.0,70886.0,10.2,21.6,1.9,73.9,8.6,7.5,4.5,12.3,6.2,7.8,27.1,19.4,40.2,14.6,3.6
2023,MN,Minnesota,Rochester,2754880,"121,395",(-92.4772105 44.0154424),2023_PLACES_2025_release,"Rochester, MN Metro Area",392.0,MN,"Rochester, MN",places,10,43.904,-92.49207,"ROCHESTER INTERNATIONAL AIRPORT, MN US",374.3,9.0,155.0,59.0,143.0,7.0,-27.1,36.1,4256.5,771.8,8.57,13.86,3.28,,"Rochester, MN Metro Area","Rochester, MN Metro Area",227252.0,38.8,49.5,50.5,40340.0,89675.0,12.5,24.7,2.7,80.9,5.4,5.1,4.7,9.9,4.7,4.3,21.2,14.6,36.7,10.1,2.5
2023,MO,Missouri,Columbia,2915670,"126,254",(-92.3263872 38.9472896),2023_PLACES_2025_release,"Columbia, MO Metro Area",176.0,MO,"Columbia, MO",places,10,38.81704,-92.21475,"COLUMBIA REGIONAL AIRPORT, MO US",871.5,0.0,72.0,6.0,189.0,46.0,-12.7,38.9,2350.0,879.8,14.69,20.58,8.79,,"Columbia, MO Metro Area","Columbia, MO Metro Area",212850.0,33.1,48.7,51.3,17860.0,69463.0,7.3,26.7,2.4,77.8,8.8,4.1,4.1,10.5,5.3,6.4,25.5,17.1,32.0,12.6,3.0
2023,MO,Missouri,Springfield,2970000,"169,176",(-93.2913048 37.194152),2023_PLACES_2025_release,"Springfield, MO Metro Area",435.0,MO,"Springfield, MO",places,10,37.23983,-93.38995,"SPRINGFIELD WEATHER SERVICE OFFICE AIRPORT, MO US",893.7,0.0,74.0,5.0,194.0,39.0,-11.0,37.8,2267.9,1094.3,15.03,21.0,9.05,,"Springfield, MO Metro Area","Springfield, MO Metro Area",481671.0,37.3,49.1,50.9,44180.0,61488.0,8.4,18.7,2.4,87.3,2.1,4.2,1.4,11.3,6.3,8.5,28.5,19.7,39.7,15.4,3.4
2023,MS,Mississippi,Gulfport,2829700,"72,926",(-89.069022 30.4194872),2023_PLACES_2025_release,"Gulfport-Biloxi, MS Metro Area",242.0,MS,Gulfport,places,10,30.4121,-89.08093,"GULFPORT BILOXI AIRPORT, MS US",1896.7,0.0,5.0,0.0,286.0,114.0,-0.5,41.7,587.8,971.1,21.94,27.09,16.79,,"Gulfport-Biloxi, MS Metro Area","Gulfport-Biloxi, MS Metro Area",418452.0,39.5,49.1,50.9,25060.0,61266.0,12.2,15.7,3.7,66.2,20.5,6.4,2.0,10.3,6.7,8.3,38.3,19.4,39.9,15.2,4.3
2023,MS,Mississippi,Jackson,2836000,"153,701",(-90.2128502 32.315834),2023_PLACES_2025_release,"Jackson, MS Metro Area",265.0,MS,"Jackson, MS",places,10,32.31982,-90.07778,"JACKSON INTERNATIONAL AIRPORT, MS US",1663.7,0.0,19.0,0.0,271.0,119.0,-3.8,41.1,926.5,1043.4,20.39,26.8,13.98,,"Jackson, MS Metro Area","Jackson, MS Metro Area",615908.0,38.1,48.2,51.8,27140.0,60489.0,9.9,19.0,4.1,45.0,48.3,3.4,1.1,11.0,6.7,8.1,37.3,18.6,46.5,14.9,5.1
2023,MT,Montana,Billings,3006550,"117,116",(-108.55248 45.7895258),2023_PLACES_2025_release,"Billings, MT Metro Area",134.0,MT,Billings,places,10,45.80721,-108.54618,"BILLINGS INTERNATIONAL AIRPORT, MT US",383.2,6.0,146.0,34.0,137.0,25.0,-27.7,38.3,3930.5,444.0,9.69,15.63,3.77,,"Billings, MT Metro Area","Billings, MT Metro Area",187269.0,39.7,49.6,50.4,13740.0,74599.0,9.0,22.8,1.5,84.8,0.5,6.1,0.7,11.0,4.9,5.7,20.4,18.9,34.3,13.2,2.8
2023,MT,Montana,Missoula,3050200,"73,489",(-114.0261362 46.8743587),2023_PLACES_2025_release,"Missoula, MT Metro Area",332.0,MT,Missoula,places,10,46.92076,-114.09376,"MISSOULA INTERNATIONAL AIRPORT, MT US",284.0,5.0,165.0,31.0,137.0,31.0,-23.8,39.4,4006.4,351.5,8.64,15.13,2.14,,"Missoula, MT Metro Area","Missoula, MT Metro Area",124435.0,37.3,50.4,49.6,33540.0,70888.0,8.7,28.2,1.2,85.9,0.6,4.9,1.5,11.0,4.8,5.3,16.6,17.9,27.2,12.0,2.7
2023,NC,North Carolina,Asheville,3702140,"94,589",(-82.5527255 35.5709722),2023_PLACES_2025_release,"Asheville, NC Metro Area",116.0,NC,Asheville,places,10,35.5954,-82.5568,"ASHEVILLE, NC US",587.0,0.0,51.0,1.0,191.0,22.0,-7.2,34.4,1927.5,1007.3,15.01,20.79,9.22,,"Asheville, NC Metro Area","Asheville, NC Metro Area",410817.0,43.8,48.4,51.6,11700.0,69236.0,9.1,25.0,3.1,81.4,4.4,9.3,1.1,10.6,5.3,5.9,19.4,16.6,31.8,11.4,2.9
2023,NC,North Carolina,Durham,3719000,"283,506",(-78.9009765 35.9800505),2023_PLACES_2025_release,"Durham-Chapel Hill, NC Metro Area",199.0,NC,Durham,places,10,35.89227,-78.78194,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1044.9,0.0,37.0,0.0,231.0,66.0,-4.9,38.9,1378.8,1142.4,17.66,23.74,11.58,,"Durham-Chapel Hill, NC Metro Area","Durham-Chapel Hill, NC Metro Area",594291.0,37.6,48.0,52.0,20500.0,81017.0,7.5,26.3,4.4,53.3,23.8,13.2,5.1,11.1,5.0,5.2,22.9,15.7,37.4,11.1,3.1
2023,NC,North Carolina,Fayetteville,3722920,"208,501",(-78.9735152 35.0827658),2023_PLACES_2025_release,"Fayetteville, NC Metro Area",214.0,NC,"Fayetteville, NC",places,10,34.98953,-78.88004,"FAYETTEVILLE REGIONAL AIRPORT GRANNIS FIELD, NC US",2027.0,0.0,31.0,0.0,247.0,70.0,24.0,101.0,2190.0,41.69,64.8,75.7,53.8,,"Fayetteville, NC Metro Area","Fayetteville, NC Metro Area",389851.0,32.1,49.6,50.4,22180.0,58909.0,12.0,17.0,2.6,40.0,35.9,12.8,2.4,11.7,6.0,6.9,26.7,18.4,41.8,13.4,3.9
2023,NC,North Carolina,Greensboro,3728000,"299,035",(-79.8269963 36.0951477),2023_PLACES_2025_release,"Greensboro-High Point, NC Metro Area",239.0,NC,Greensboro,places,10,36.0969,-79.94316,"GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US",739.2,0.0,48.0,0.0,197.0,29.0,-7.1,35.0,1760.0,1164.4,15.83,21.48,10.19,,"Greensboro-High Point, NC Metro Area","Greensboro-High Point, NC Metro Area",779894.0,38.9,48.1,51.9,24660.0,63083.0,9.6,20.0,4.3,55.0,26.5,10.2,3.8,11.6,5.6,6.4,25.1,17.8,40.2,12.6,3.6
2023,NC,North Carolina,Greenville,3728080,"87,521",(-77.3752557 35.5964312),2023_PLACES_2025_release,"Greenville, NC Metro Area",240.0,NC,"Greenville, NC",places,10,35.64,-77.3984,"GREENVILLE, NC US",966.2,0.0,37.0,0.0,231.0,41.0,-5.6,37.8,1320.4,1178.7,17.32,23.06,11.58,,"Greenville, NC Metro Area","Greenville, NC Metro Area",172279.0,33.6,47.0,53.0,24780.0,58851.0,12.8,19.7,3.3,51.9,34.9,7.7,1.8,11.8,5.8,6.8,26.0,18.0,41.3,12.6,3.8
2023,NC,North Carolina,Jacksonville,3734200,"72,723",(-77.3936614 34.7297298),2023_PLACES_2025_release,"Jacksonville, NC Metro Area",268.0,NC,"Jacksonville, NC",places,10,34.70842,-77.43966,"NEW RIVER MCAF, NC US",957.6,0.0,36.0,0.0,245.0,27.0,-3.8,34.4,1202.1,1278.6,17.7,23.4,12.0,,"Jacksonville, NC Metro Area","Jacksonville, NC Metro Area",208537.0,27.1,55.8,44.2,27340.0,64568.0,11.3,17.9,1.9,64.8,11.9,13.8,1.8,10.6,6.0,7.1,24.8,18.1,37.4,13.1,3.7
2023,NC,North Carolina,Raleigh,3755000,"467,665",(-78.641493 35.8302035),2023_PLACES_2025_release,"Raleigh-Cary, NC Metro Area",384.0,NC,Raleigh,places,10,35.79082,-78.69875,"RALEIGH STATE UNIVERSITY, NC US",1011.9,0.0,36.0,0.0,226.0,59.0,-6.1,37.8,1400.2,1201.8,17.42,23.35,11.48,,"Raleigh-Cary, NC Metro Area","Raleigh-Cary, NC Metro Area",1449594.0,37.5,49.1,50.9,39580.0,96066.0,8.8,30.8,3.2,58.1,18.7,12.1,6.6,10.6,4.8,4.9,20.0,16.0,31.4,10.1,2.8
